index,Address_x,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,Accuracy Score,City_x,County,FemaInfo,FloodFactorInfo,LastSoldAmt,LastSoldYear,SizeRank,zillow_price,zillow_price_change,zillow_price_change_rate,zillow_price_change_percent,last_sold_price_change,last_sold_price_change_percent,yearly_price_delta,yearly_price_delta_percent
254,"1591 Whitman Dr, West Melbourne, FL, 32904",4.0,2.0,1920.0, Medium,Single Family Home,15.0,2003.0,28.05682100000001,-80.649774,1.0,Melbourne,Brevard County,X   (),flood_factor_low,261000,2019.0,2530,298894.0,32335.0,16167.5,0.10818216491465202,64000.0,0.24521072796934865,-13258.409090909092,0.13702856305469666
255,"1591 Whitman Dr, West Melbourne, FL, 32904",4.0,2.0,1920.0, Medium,Single Family Home,15.0,2003.0,28.05682100000001,-80.649774,1.0,Melbourne,Brevard County,X   (),flood_factor_low,261000,2019.0,2530,298894.0,32335.0,16167.5,0.10818216491465202,64000.0,0.24521072796934865,-13258.409090909092,0.13702856305469666
377,"1991 Brookshire Cir, West Melbourne, FL, 32904",4.0,2.5,2248.0, Low,Single Family Home,20.0,2004.0,28.065374,-80.666161,1.0,Melbourne,Brevard County,X   (),flood_factor_low,255000,2018.0,2530,290083.0,41146.0,13715.333333333336,0.1418421624155845,80000.0,0.3137254901960784,-10078.969696969698,0.17188332778049392
617,"372 Adamo Way, West Melbourne, FL, 32904",4.0,3.0,2558.0, Medium,Single Family Home,34.0,2014.0,28.072113,-80.64483100000002,1.0,Melbourne,Brevard County,X   (),flood_factor_low,340000,2017.0,2530,270200.0,61029.0,15257.25,0.2258660251665433,109000.0,0.3205882352941177,-10302.704545454544,0.09472221012757437
101,"115 N Indian River Dr Apt 123, Cocoa, FL, 32922",3.0,2.0,2176.0, Medium,Condo,45.0,1980.0,28.358143,-80.728226,1.0,Cocoa,Brevard County,X   (),flood_factor_low,300000,2006.0,7278,187246.0,-41663.0,-2777.5333333333333,-0.22250408553453746,60000.0,0.2,5504.806060606061,0.42250408553453744
102,"11507 Moffat Pl, Temple Terrace, FL, 33617",4.0,3.0,2421.0, Medium,Single Family Home,29.0,1986.0,28.053214,-82.380432,1.0,Temple Terrace,Hillsborough County,X   (),flood_factor_low,305000,2019.0,1023,274846.0,40992.0,20496.0,0.14914533957197848,112900.0,0.3701639344262295,-15364.181818181818,0.22101859485425104
734,"5005 Holland Ave, Temple Terrace, FL, 33617",4.0,3.0,1932.0, Medium,Single Family Home,51.0,1987.0,28.044072,-82.401205,0.9,Tampa,Hillsborough County,X   (),flood_factor_low,125000,2004.0,1023,185730.0,130108.0,7653.411764705883,0.7005222635007807,140999.0,1.127992,-1244.366310160427,0.4274697364992194
745,"513 Montrose Ave, Temple Terrace, FL, 33617",4.0,2.5,4058.0, Low,Single Family Home,358.0,1978.0,28.046089,-82.37294399999998,1.0,Temple Terrace,Hillsborough County,X   (),flood_factor_low,350000,2015.0,1023,213754.0,102084.0,17014.0,0.4775770277983102,80000.0,0.2285714285714285,-13377.636363636364,-0.2490055992268816
825,"6207 Tanager Pl, Temple Terrace, FL, 33617",4.0,3.0,2535.0, Low,Single Family Home,10.0,1984.0,28.063524,-82.385009,1.0,Temple Terrace,Hillsborough County,X   (),flood_factor_low,246000,2002.0,1023,161723.0,154115.0,8111.315789473684,0.9529565986285192,159000.0,0.6463414634146342,-884.0430622009571,-0.3066151352138849
832,"6317 E 112th Ave, Temple Terrace, FL, 33617",4.0,2.5,2648.0, Medium,Single Family Home,30.0,1985.0,28.049754,-82.380677,1.0,Temple Terrace,Hillsborough County,X   (),flood_factor_low,100000,2001.0,1023,147137.0,168701.0,8435.05,1.146557290144559,350000.0,3.5,7474.040909090911,2.353442709855441
848,"6604 E 113th Ave, Temple Terrace, FL, 33617",4.0,2.5,2517.0, Medium,Single Family Home,24.0,1984.0,28.050973,-82.371619,1.0,Temple Terrace,Hillsborough County,X   (),flood_factor_low,260000,2015.0,1023,213754.0,102084.0,17014.0,0.4775770277983102,115000.0,0.4423076923076923,-11786.727272727272,-0.03526933549061788
103,"1151 Carlton Ct Apt 204, Fort Pierce, FL, 34949",2.0,2.0,1092.0, Low,Condo,88.0,1973.0,27.464488,-80.301001,1.0,Fort Pierce,St. Lucie County,AE   (),flood_factor_high,45000,2006.0,7537,362992.0,-75291.0,-5019.4,-0.20741779433155552,84900.0,1.8866666666666667,8878.49090909091,2.0940844609982223
318,"18 Harbour Isle Dr W Unit 204, Fort Pierce, FL, 34949",2.0,2.0,1989.0, Low,Condo,30.0,2005.0,27.457657,-80.30825,1.0,Fort Pierce,St. Lucie County,X   (),flood_factor_high,250000,2018.0,7537,254945.0,32756.0,10918.666666666666,0.12848261389711507,75000.0,0.3,-7509.575757575757,0.17151738610288492
104,"11520 SW 14th St Unit 11520, Pembroke Pines, FL, 33025",3.0,3.0,1919.0, Medium,Townhome,93.0,2018.0,25.994792,-80.301425,1.0,Pembroke Pines,Broward County,X500   (),flood_factor_low,374000,2018.0,96,283338.0,48989.0,16329.666666666664,0.1728995051846205,31500.0,0.08422459893048129,-14897.848484848484,-0.08867490625413921
521,"2830 River Run Ter, Miramar, FL, 33025",3.0,2.5,2127.0, Medium,Single Family Home,102.0,1991.0,25.983611,-80.2771,0.87,Hollywood,Broward County,X500   (),flood_factor_low,246000,2005.0,96,241434.0,90893.0,5680.8125,0.3764714166190346,161500.0,0.6565040650406504,1660.096590909091,0.2800326484216158
106,"11590 SW 248th Ter, Homestead, FL, 33032",2.0,2.5,1422.0, Medium,Townhome,19.0,2016.0,25.536351,-80.379325,0.8,Homestead,Miami-Dade County,AE   (),flood_factor_high,215000,2016.0,1697,146369.0,74415.0,14883.0,0.5084068347805888,40000.0,0.18604651162790692,-13064.818181818182,-0.3223603231526818
107,"1161 Coral Way, Singer Island, FL, 33404",4.0,5.5,4293.0, Low,Single Family Home,166.0,2020.0,26.793242,-80.038528,1.0,Riviera Beach,Palm Beach County,AE   (),flood_factor_high,949000,2017.0,2698,195598.0,78548.0,19637.0,0.4015787482489596,2301000.0,2.424657534246576,84953.90909090909,2.0230787859976163
108,"1165 Lake Rogers Cir, Oviedo, FL, 32765",4.0,2.5,2118.0, Medium,Single Family Home,36.0,1992.0,28.652747,-81.19291,1.0,Oviedo,Seminole County,X   (),flood_factor_low,132000,1998.0,456,168309.0,238655.0,10376.304347826086,1.4179574473141665,257000.0,1.9469696969696968,1305.513833992096,0.5290122496555307
179,"1324 Tall Maple Loop, Oviedo, FL, 32765",4.0,3.0,3317.0, Low,Single Family Home,37.0,2000.0,28.632564,-81.22424000000002,1.0,Oviedo,Seminole County,X   (),flood_factor_low,445000,2017.0,456,328091.0,78873.0,19718.25,0.2403997671377758,104900.0,0.2357303370786517,-14950.068181818182,-0.004669430059124125
261,"1608 Carillon Park Dr, Oviedo, FL, 32765",4.0,3.0,2459.0, Low,Single Family Home,9.0,1996.0,28.620246,-81.18955799999998,1.0,Oviedo,Seminole County,X   (),flood_factor_low,204000,1999.0,456,174882.0,232082.0,10549.181818181818,1.3270776866687253,265000.0,1.2990196078431373,1496.272727272728,-0.028058078825587973
262,"1608 Carillon Park Dr, Oviedo, FL, 32765",4.0,3.0,2459.0, Low,Single Family Home,9.0,1996.0,28.620246,-81.18955799999998,1.0,Oviedo,Seminole County,X   (),flood_factor_low,204000,1999.0,456,174882.0,232082.0,10549.181818181818,1.3270776866687253,265000.0,1.2990196078431373,1496.272727272728,-0.028058078825587973
415,"2164 Genova Dr, Oviedo, FL, 32765",4.0,2.5,3788.0, N/A,Single Family Home,312.0,1989.0,28.701499,-81.150931,1.0,Oviedo,Seminole County,X   (),flood_factor_low,500000,2018.0,456,353505.0,53459.0,17819.666666666668,0.15122558379655168,299999.0,0.5999979999999999,-4183.348484848486,0.4487724162034483
430,"2254 Kimberwicke Cir, Oviedo, FL, 32765",4.0,3.5,2028.0, Medium,Single Family Home,31.0,1986.0,28.612378000000003,-81.24113100000002,1.0,Oviedo,Seminole County,X   (),flood_factor_low,295000,2018.0,456,353505.0,53459.0,17819.666666666668,0.15122558379655168,72500.0,0.2457627118644068,-14524.212121212122,0.09453712806785512
751,"521 Lake Charm Ct, Oviedo, FL, 32765",4.0,2.0,2163.0, Low,Single Family Home,31.0,1990.0,28.678273,-81.19980100000002,1.0,Oviedo,Seminole County,X   (),flood_factor_low,387000,2020.0,456,375493.0,31471.0,31471.0,0.08381248119139371,63000.0,0.16279069767441862,-28607.363636363636,0.0789782164830249
109,"11651 NW 18th St, Plantation, FL, 33323",4.0,3.0,2620.0, Medium,Single Family Home,29.0,1986.0,26.148436,-80.303728,1.0,Plantation,Broward County,AH   (),flood_factor_low,200000,1997.0,6109,173485.0,273243.0,11385.125,1.5750237772718103,450000.0,2.25,9069.420454545456,0.6749762227281897
181,"13330 NW 11th Ln, Sunrise, FL, 33323",4.0,2.5,2742.0, Medium,Single Family Home,600.0,1990.0,26.134138,-80.327225,1.0,Sunrise,Broward County,X   (),flood_factor_high,449000,2019.0,6109,407582.0,39146.0,19573.0,0.0960444769396097,900.0,0.002004454342984409,-19532.090909090908,-0.09404002259662528
110,"11733 Weathered Felling Dr, Riverview, FL, 33569",3.0,2.5,1962.0, Medium,Townhome,47.0,2018.0,27.849508,-82.302425,1.0,Riverview,Hillsborough County,X   (),flood_factor_low,239000,2019.0,5210,222775.0,28045.0,14022.5,0.12588935024127482,11000.0,0.04602510460251046,-13522.5,-0.07986424563876435
112,"11881 NW 27th Ct, Plantation, FL, 33323",3.0,2.0,1777.0, Medium,Single Family Home,34.0,1979.0,26.159511,-80.307177,1.0,Fort Lauderdale,Broward County,AH   (),flood_factor_low,121000,1996.0,6109,134216.0,228713.0,9148.52,1.7040665792453955,389000.0,3.2148760330578514,8533.29818181818,1.510809453812456
587,"3341 NW 125th Ave, Sunrise, FL, 33323",3.0,2.5,1700.0, Medium,Townhome,171.0,2011.0,26.16778,-80.315638,1.0,Sunrise,Broward County,X500   (),flood_factor_low,461000,2018.0,6109,308352.0,54577.0,18192.33333333333,0.1769957710668327,-21001.0,-0.04555531453362256,-19146.92424242424,-0.22255108560045528
114,"119 Nidy Ave, Titusville, FL, 32796",3.0,2.0,1457.0, Medium,Single Family Home,90.0,1955.0,28.61313,-80.829492,1.0,Titusville,Brevard County,X   (),flood_factor_low,45000,2015.0,5900,93866.0,95094.0,15849.0,1.013082479278972,134900.0,2.9977777777777783,-9717.181818181818,1.984695298498805
316,"1785 N Carpenter Rd, Titusville, FL, 32796",3.0,2.0,1445.0, Medium,Single Family Home,24.0,1972.0,28.646049,-80.864693,1.0,Titusville,Brevard County,X   (),flood_factor_low,85000,2013.0,5900,79266.0,109694.0,13711.75,1.383872025837055,140000.0,1.6470588235294117,-7348.113636363636,0.2631867976923568
115,"119 Ogden Ave, Sebastian, FL, 32958",3.0,2.0,1744.0, Low,Single Family Home,108.0,2005.0,27.783732,-80.468591,1.0,Sebastian,Indian River County,X   (),flood_factor_low,230000,2018.0,2781,214921.0,40047.0,13349.0,0.1863335830374882,69000.0,0.3,-10212.636363636364,0.11366641696251174
863,"689 Breakwater Ter, Sebastian, FL, 32958",3.0,2.0,1450.0, Low,Single Family Home,26.0,2003.0,27.76775300000001,-80.490088,0.87,Sebastian,Indian River County,X   (),flood_factor_low,143000,2019.0,2781,229359.0,25609.0,12804.5,0.11165465492960816,146000.0,1.020979020979021,-6168.136363636364,0.9093243660494128
866,"697 Carnival Ter, Sebastian, FL, 32958",3.0,2.0,1658.0, Low,Single Family Home,60.0,1995.0,27.760357,-80.492053,0.87,Sebastian,Indian River County,X   (),flood_factor_low,173000,2015.0,2781,160324.0,94644.0,15774.0,0.5903295825952446,126000.0,0.7283236994219653,-10046.727272727272,0.1379941168267207
930,"784 Holden Ave, Sebastian, FL, 32958",3.0,2.0,1709.0, Low,Single Family Home,26.0,2001.0,27.778612,-80.476535,1.0,Sebastian,Indian River County,X   (),flood_factor_low,355000,2006.0,2781,234678.0,20290.0,1352.6666666666667,0.08645889261030007,24000.0,0.0676056338028169,-261.7575757575757,-0.01885325880748317
116,"11937 Greenchop Pl, Riverview, FL, 33579",3.0,2.0,2046.0, Low,Single Family Home,8.0,2018.0,27.792164,-82.28737199999998,1.0,Riverview,Hillsborough County,X   (),flood_factor_low,295000,2018.0,3346,195902.0,38109.0,12703.0,0.1945309389388572,70000.0,0.23728813559322035,-9521.181818181818,0.04275719665436317
117,"11978 179th Ct N, Jupiter, FL, 33478",3.0,2.0,2027.0, Low,Single Family Home,38.0,2002.0,26.941131,-80.223147,1.0,Jupiter,Palm Beach County,X   (),flood_factor_low,325000,2013.0,8616,257163.0,202574.0,25321.75,0.7877260725687599,299999.0,0.9230738461538459,-11685.431818181818,0.1353477735850862
119,"12001 Pine Needle Ln, Pinecrest, FL, 33156",5.0,5.0,4530.0, Medium,Single Family Home,49.0,1961.0,25.659596,-80.289114,1.0,Pinecrest,Miami-Dade County,AH   (),flood_factor_high,140000,2020.0,3187,1812415.0,68831.0,68831.0,0.03797750515196575,1659900.0,11.856428571428573,6619.0,11.818451066276605
127,"12085 SW 65th Ave, Pinecrest, FL, 33156",5.0,4.0,5301.0, Medium,Single Family Home,29.0,1958.0,25.659027,-80.29950600000002,1.0,Pinecrest,Miami-Dade County,X500   (),flood_factor_low,1450000,2018.0,3187,1847935.0,33311.0,11103.666666666664,0.01802606693417247,350000.0,0.2413793103448276,4805.424242424244,0.2233532434106552
854,"6685 SW 94th St, Pinecrest, FL, 33156",5.0,5.5,6000.0, Medium,Single Family Home,12.0,2020.0,25.68382,-80.30250600000002,1.0,Pinecrest,Miami-Dade County,X   (),flood_factor_low,630000,2019.0,3187,1859899.0,21347.0,10673.5,0.01147750496129091,3069000.0,4.871428571428571,128826.5,4.85995106646728
888,"7150 SW 98th St, Pinecrest, FL, 33156",5.0,3.0,3287.0, Medium,Single Family Home,116.0,1972.0,25.679423,-80.310236,1.0,Pinecrest,Miami-Dade County,AE   (),flood_factor_low,475000,2001.0,3187,883197.0,998049.0,49902.45,1.1300412025856066,720000.0,1.5157894736842106,-17175.17727272727,0.385748271098604
120,"12005 Poinciana Blvd Unit 106, Royal Palm Beach, FL, 33411",2.0,2.0,1048.0, Medium,Condo,113.0,1972.0,26.693716,-80.232038,1.0,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,51000,2013.0,90,74623.0,78423.0,9802.875,1.0509226377926375,88900.0,1.7431372549019608,-5761.965909090909,0.6922146171093231
525,"29 Clinton Ct Apt B, Royal Palm Beach, FL, 33411",2.0,2.5,1398.0, Medium,Townhome,40.0,1989.0,26.715648,-80.23201,1.0,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,160000,2020.0,90,140716.0,12330.0,12330.0,0.08762329799027829,69900.0,0.436875,-9152.727272727272,0.3492517020097217
121,"1201 1st St N Apt 203, Jacksonville Beach, FL, 32250",3.0,3.0,2124.0, Medium,Condo,29.0,2006.0,30.30026,-81.3914,1.0,Jacksonville Beach,Duval County,VE   (),flood_factor_low,716000,2006.0,2488,357156.0,75243.0,5016.2,0.21067264724658133,379500.0,0.5300279329608939,12233.8,0.3193552857143126
446,"2357 Oak Forest Dr, Jacksonville Beach, FL, 32250",3.0,2.0,2253.0, Low,Single Family Home,155.0,1988.0,30.299673,-81.41349699999998,1.0,Jacksonville Beach,Duval County,X   (),flood_factor_low,155000,1999.0,2488,154387.0,278012.0,12636.909090909092,1.8007474722612655,390000.0,2.5161290322580645,5090.363636363638,0.7153815599967991
605,"3575 Sanctuary Way S, Jacksonville Beach, FL, 32250",3.0,2.0,1553.0, Medium,Single Family Home,72.0,1995.0,30.258545,-81.403286,1.0,Jacksonville Beach,Duval County,AE   (),flood_factor_low,339000,2019.0,2488,376984.0,55415.0,27707.5,0.14699562846168535,111000.0,0.3274336283185841,-22662.045454545456,0.1804379998568987
725,"50 3rd Ave S Apt 901, Jacksonville Beach, FL, 32250",3.0,3.0,2174.0, Medium,Condo,1.0,2005.0,30.285421000000003,-81.388446,1.0,Jacksonville Beach,Duval County,AE   (),flood_factor_high,694000,2011.0,2488,242394.0,190005.0,19000.5,0.7838684125844699,406000.0,0.5850144092219021,-545.9545454545441,-0.19885400336256787
794,"575 10th Ave S, Jacksonville Beach, FL, 32250",3.0,3.5,2284.0, Medium,Single Family Home,74.0,1985.0,30.278576,-81.392955,1.0,Jacksonville Beach,Duval County,X500   (),flood_factor_high,227000,2012.0,2488,226806.0,205593.0,22843.66666666667,0.9064707282876114,318900.0,1.4048458149779737,-8348.212121212122,0.4983750866903622
964,"835 6th Ave S, Jacksonville Beach, FL, 32250",3.0,2.5,1705.0, Medium,Townhome,35.0,2003.0,30.281944,-81.396635,1.0,Jacksonville Beach,Duval County,X   (),flood_factor_low,243000,2016.0,2488,315155.0,117244.0,23448.8,0.3720201170852438,111900.0,0.4604938271604938,-18362.436363636363,0.08847371007525001
122,"12015 Greenway Cir S Apt 102, Royal Palm Beach, FL, 33411",1.0,1.0,660.0, Medium,Condo,137.0,1973.0,26.6921,-80.230678,1.0,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,62000,2018.0,90,67132.0,17108.0,5702.666666666668,0.25484120836560803,20000.0,0.3225806451612903,-4793.575757575758,0.06773943679568227
123,"12015 Greenway Cir S Apt 102, Royal Palm Beach, FL, 33411",1.0,1.0,660.0, Medium,Condo,137.0,1973.0,26.6921,-80.230678,1.0,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,62000,2018.0,90,67132.0,17108.0,5702.666666666668,0.25484120836560803,20000.0,0.3225806451612903,-4793.575757575758,0.06773943679568227
124,"12019 W Greenway Dr Apt 101, Royal Palm Beach, FL, 33411",1.0,1.5,660.0, Low,Condo,225.0,1972.0,26.692567,-80.232054,1.0,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,72000,2019.0,90,74890.0,9350.0,4675.0,0.1248497796768594,17900.0,0.2486111111111111,-3861.363636363637,0.12376133143425172
125,"1204 S Lake Dr Apt 11, Lantana, FL, 33462",1.0,1.0,595.0, Medium,Condo,30.0,1973.0,26.57474,-80.05145300000002,1.0,Lantana,Palm Beach County,AE   (),flood_factor_high,83000,2018.0,2534,100005.0,15853.0,5284.333333333333,0.15852207389630518,52000.0,0.6265060240963856,-2920.696969696969,0.4679839502000804
126,"1207 Pawnee Ter, Indian Harbour Beach, FL, 32937",3.0,2.0,1448.0, Low,Single Family Home,36.0,1963.0,28.149235,-80.597347,0.9,Satellite Beach,Brevard County,X   (),flood_factor_high,198000,2015.0,3357,232643.0,131102.0,21850.33333333333,0.5635329668204072,156900.0,0.7924242424242425,-14718.515151515148,0.2288912756038353
284,"168 Ocean Blvd, Satellite Beach, FL, 32937",3.0,2.0,1144.0, Medium,Single Family Home,92.0,1957.0,28.208211,-80.602899,1.0,Satellite Beach,Brevard County,X   (),flood_factor_high,335000,2020.0,3357,328139.0,35606.0,35606.0,0.10850889409670901,30000.0,0.08955223880597014,-34242.36363636364,-0.018956655290738863
319,"180 Harwood Ave, Satellite Beach, FL, 32937",3.0,2.0,1684.0, Medium,Single Family Home,1.0,1957.0,28.174747,-80.592031,1.0,Satellite Beach,Brevard County,X   (),flood_factor_low,164000,2014.0,3357,218534.0,145211.0,20744.428571428565,0.6644778386887167,261000.0,1.5914634146341464,-8880.79220779221,0.9269855759454296
357,"1907 Highway A1a Apt 406, Indian Harbour Beach, FL, 32937",3.0,2.0,2280.0, Medium,Condo,92.0,2000.0,28.152494,-80.583507,1.0,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,565000,2015.0,3357,232643.0,131102.0,21850.33333333333,0.5635329668204072,134000.0,0.23716814159292035,-15759.42424242424,-0.3263648252274869
399,"2075 Highway A1a Apt 2502, Indian Harbour Beach, FL, 32937",3.0,2.5,2225.0, Medium,Condo,85.0,2004.0,28.146105,-80.582914,1.0,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,432000,2012.0,3357,178711.0,185034.0,20559.33333333333,1.0353811460962112,293000.0,0.6782407407407407,-7241.151515151514,-0.3571404053554705
424,"2225 Highway A1a Apt 608, Indian Harbour Beach, FL, 32937",3.0,2.0,1583.0, Medium,Condo,17.0,1984.0,28.141646,-80.581053,1.0,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,475000,2005.0,3357,288165.0,75580.0,4723.75,0.2622802908056148,34900.0,0.07347368421052633,-3137.386363636364,-0.18880660659508847
647,"403 Highway A1a Apt 223, Satellite Beach, FL, 32937",3.0,2.0,1736.0, Medium,Condo,35.0,1984.0,28.202223,-80.59536999999997,1.0,Satellite Beach,Brevard County,AE   (),flood_factor_low,280000,2002.0,3357,159667.0,204078.0,10740.947368421052,1.2781476447857103,119000.0,0.425,-5331.856459330144,-0.8531476447857103
719,"495 Bimini Ln, Indian Harbour Beach, FL, 32937",3.0,3.0,2152.0, Medium,Single Family Home,53.0,1966.0,28.149085,-80.60096999999998,1.0,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,300000,2008.0,3357,256054.0,107691.0,8283.923076923076,0.4205792528138596,449900.0,1.4996666666666667,12166.076923076924,1.079087413852807
954,"808 Tradewinds Dr Unit 808, Indian Harbour Beach, FL, 32937",3.0,2.5,1744.0, Medium,Townhome,81.0,1987.0,28.16131,-80.605863,1.0,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,178000,2008.0,3357,256054.0,107691.0,8283.923076923076,0.4205792528138596,212000.0,1.1910112359550562,1352.4405594405596,0.7704319831411967
129,"1210 Cadence Ct, Brandon, FL, 33511",4.0,4.5,3516.0, Low,Single Family Home,109.0,2014.0,27.908985,-82.263836,1.0,Brandon,Hillsborough County,X   (),flood_factor_low,405000,2015.0,476,204303.0,91474.0,15245.666666666664,0.4477369397414625,79000.0,0.19506172839506167,-11654.757575757576,-0.2526752113464007
130,"1210 Cadence Ct, Brandon, FL, 33511",4.0,4.5,3516.0, Low,Single Family Home,109.0,2014.0,27.908985,-82.263836,1.0,Brandon,Hillsborough County,X   (),flood_factor_low,405000,2015.0,476,204303.0,91474.0,15245.666666666664,0.4477369397414625,79000.0,0.19506172839506167,-11654.757575757576,-0.2526752113464007
209,"1402 Brentwood Hills Blvd, Brandon, FL, 33511",4.0,2.5,3444.0, Medium,Single Family Home,149.0,1998.0,27.926596000000004,-82.263369,1.0,Brandon,Hillsborough County,X   (),flood_factor_low,186000,1998.0,476,127058.0,168719.0,7335.608695652174,1.3278896252105337,243900.0,1.3112903225806452,3750.7549407114616,-0.016599302629888513
549,"3029 Minuteman Ln, Brandon, FL, 33511",4.0,3.0,2081.0, Medium,Single Family Home,89.0,1997.0,27.899856,-82.278461,1.0,Brandon,Hillsborough County,X   (),flood_factor_low,169000,1999.0,476,132987.0,162790.0,7399.545454545455,1.2241046117289658,180900.0,1.070414201183432,823.1818181818173,-0.15369041054553412
131,"1212 SW 21st Ct, Fort Lauderdale, FL, 33315",2.0,2.0,1082.0, Medium,Single Family Home,34.0,1959.0,26.094576,-80.157492,1.0,Fort Lauderdale,Broward County,AH   (),flood_factor_high,395000,2020.0,7517,282627.0,28297.0,28297.0,0.10012136137028664,65000.0,0.16455696202531644,-25342.454545454544,0.06443560065502983
133,"1216 Alfonso Ave, Coral Gables, FL, 33146",5.0,5.5,6573.0, Medium,Single Family Home,96.0,1955.0,25.707405,-80.276528,1.0,Coral Gables,Miami-Dade County,AE   (),flood_factor_high,120000,2001.0,8595,771233.0,1247351.0,62367.55,1.6173465087723164,4150000.0,34.583333333333336,126268.81363636366,32.96598682456102
283,"167 Kahiki Dr, Tavernier, FL, 33070",3.0,2.0,2152.0, Low,Single Family Home,89.0,1990.0,25.008371,-80.533575,1.0,Tavernier,Monroe County,AE   (),flood_factor_high,120000,2020.0,10588,686380.0,30478.0,30478.0,0.044403974474780734,2080000.0,17.333333333333332,64067.454545454544,17.288929358858553
992,"88500 Overseas Hwy Apt 502, Tavernier, FL, 33070",3.0,2.0,1567.0, Medium,Condo,61.0,1976.0,24.973903,-80.555699,1.0,Tavernier,Monroe County,VE   (),flood_factor_high,525000,2016.0,10588,604381.0,112477.0,22495.4,0.1861028060114398,174000.0,0.3314285714285714,-14586.309090909092,0.1453257654171316
135,"1223 Helliwell St NW, Palm Bay, FL, 32907",3.0,2.0,1076.0, Low,Single Family Home,87.0,1990.0,28.02211,-80.708016,1.0,Palm Bay,Brevard County,X   (),flood_factor_low,94000,2003.0,1528,107772.0,98442.0,5469.0,0.9134283487362208,130900.0,1.3925531914893616,481.0,0.4791248427531407
136,"1223 Helliwell St NW, Palm Bay, FL, 32907",3.0,2.0,1076.0, Low,Single Family Home,87.0,1990.0,28.02211,-80.708016,1.0,Palm Bay,Brevard County,X   (),flood_factor_low,94000,2003.0,1528,107772.0,98442.0,5469.0,0.9134283487362208,130900.0,1.3925531914893616,481.0,0.4791248427531407
137,"1223 Helliwell St NW, Palm Bay, FL, 32907",3.0,2.0,1076.0, Low,Single Family Home,87.0,1990.0,28.02211,-80.708016,1.0,Palm Bay,Brevard County,X   (),flood_factor_low,94000,2003.0,1528,107772.0,98442.0,5469.0,0.9134283487362208,130900.0,1.3925531914893616,481.0,0.4791248427531407
272,"165 Hillock Ave NW, Palm Bay, FL, 32907",3.0,2.0,1440.0, Low,Single Family Home,23.0,1998.0,28.001362,-80.708221,1.0,Palm Bay,Brevard County,X   (),flood_factor_low,120000,2018.0,1528,172812.0,33402.0,11134.0,0.1932851885285744,102000.0,0.85,-6497.636363636364,0.6567148114714256
273,"165 Hillock Ave NW, Palm Bay, FL, 32907",3.0,2.0,1440.0, Low,Single Family Home,23.0,1998.0,28.001362,-80.708221,1.0,Palm Bay,Brevard County,X   (),flood_factor_low,120000,2018.0,1528,172812.0,33402.0,11134.0,0.1932851885285744,102000.0,0.85,-6497.636363636364,0.6567148114714256
285,"1686 Glenridge St NW, Palm Bay, FL, 32907",3.0,2.0,1200.0, Low,Single Family Home,29.0,1993.0,28.019313,-80.723244,1.0,Palm Bay,Brevard County,X   (),flood_factor_high,133000,2004.0,1528,123445.0,82769.0,4868.764705882353,0.6704929320750131,47000.0,0.3533834586466165,-2732.401069518717,-0.3171094734283966
286,"1686 Glenridge St NW, Palm Bay, FL, 32907",3.0,2.0,1200.0, Low,Single Family Home,30.0,1993.0,28.019313,-80.723244,1.0,Palm Bay,Brevard County,X   (),flood_factor_high,133000,2004.0,1528,123445.0,82769.0,4868.764705882353,0.6704929320750131,47000.0,0.3533834586466165,-2732.401069518717,-0.3171094734283966
138,"1230 NW 125th St, North Miami, FL, 33167",2.0,1.0,846.0, Medium,Single Family Home,240.0,1949.0,25.888577,-80.219718,1.0,North Miami,Miami-Dade County,X   (),flood_factor_low,221000,2020.0,7949,232738.0,23644.0,23644.0,0.10159062980690732,-1000.0,-0.004524886877828055,-23689.454545454544,-0.1061155166847354
174,"1320 NW 124th St, North Miami, FL, 33167",2.0,1.0,720.0, Medium,Single Family Home,43.0,1949.0,25.88758,-80.221532,1.0,North Miami,Miami-Dade County,X   (),flood_factor_low,159000,2020.0,7949,232738.0,23644.0,23644.0,0.10159062980690732,97000.0,0.610062893081761,-19234.909090909092,0.5084722632748536
139,"1232 W Pine St, Lantana, FL, 33462",2.0,2.0,1242.0, Medium,Single Family Home,52.0,1968.0,26.583045,-80.064086,1.0,Lantana,Palm Beach County,X   (),flood_factor_high,93000,2013.0,2534,108939.0,98861.0,12357.625,0.907489512479461,177000.0,1.903225806451613,-4312.170454545455,0.995736293972152
951,"806 E Windward Way Apt 514, Lantana, FL, 33462",2.0,2.0,1326.0, Medium,Condo,2.0,2005.0,26.591287,-80.049879,1.0,Lantana,Palm Beach County,X500   (),flood_factor_high,256000,2017.0,2534,164760.0,43040.0,10760.0,0.26122845350813306,67000.0,0.26171875,-7714.545454545454,0.0004902964918669372
